#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  137
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  53
#! SET periodic_psi true
   -3.141592654   -3.141592654   16.130757404  -52.467677863   19.726559292
   -3.095729987   -3.141592654   13.832348897  -47.238532989   20.498786510
   -3.049867321   -3.141592654   11.829672370  -39.896644686   20.929900378
   -3.004004654   -3.141592654   10.169933032  -32.652079877   21.105630514
   -2.958141988   -3.141592654    8.803192264  -27.366104553   21.135608072
   -2.912279321   -3.141592654    7.622139766  -24.445715503   21.114242573
   -2.866416655   -3.141592654    6.543506956  -22.569192734   21.049312332
   -2.820553988   -3.141592654    5.568034417  -19.661055364   20.853073691
   -2.774691322   -3.141592654    4.773619588  -14.639157952   20.418649878
   -2.728828655   -3.141592654    4.245972776   -8.332675409   19.751639561
   -2.682965989   -3.141592654    3.995833469   -2.950467445   19.034232878
   -2.637103322   -3.141592654    3.936835774   -0.131662411   18.596858791
   -2.591240656   -3.141592654    3.949550061    0.388266519   18.776037907
   -2.545377989   -3.141592654    3.970322860    0.624249729   19.740590298
   -2.499515323   -3.141592654    4.039859834    2.779887574   21.391700595
   -2.453652656   -3.141592654    4.270194798    7.620021229   23.334905138
   -2.407789990   -3.141592654    4.762815213   13.899264325   24.980153872
   -2.361927324   -3.141592654    5.535199041   19.412752100   25.771215335
   -2.316064657   -3.141592654    6.506036200   22.365316651   25.426917297
   -2.270201991   -3.141592654    7.539464066   22.119158724   24.081878274
   -2.224339324   -3.141592654    8.496423668   19.098956575   22.254603855
   -2.178476658   -3.141592654    9.268519295   14.271509774   20.599343332
   -2.132613991   -3.141592654    9.793314883    8.467485638   19.600272656
   -2.086751325   -3.141592654   10.050807585    2.771771933   19.370475937
   -2.040888658   -3.141592654   10.074879719   -1.388953146   19.710674076
   -1.995025992   -3.141592654    9.971082340   -2.604713799   20.309127910
   -1.949163325   -3.141592654    9.897029700   -0.160391744   20.953600344
   -1.903300659   -3.141592654   10.007841241    5.227171335   21.620626733
   -1.857437992   -3.141592654   10.390436923   11.293880063   22.383094093
   -1.811575326   -3.141592654   11.019498562   15.526921196   23.272181512
   -1.765712659   -3.141592654   11.771191220   16.700596301   24.194148469
   -1.719849993   -3.141592654   12.510200231   15.082418349   24.935719741
   -1.673987326   -3.141592654   13.141718943   12.375756289   25.255514367
   -1.628124660   -3.141592654   13.656739554   10.262946041   25.020320802
   -1.582261993   -3.141592654   14.112082239    9.852301387   24.274575536
   -1.536399327   -3.141592654   14.591710350   11.274009787   23.275408943
   -1.490536660   -3.141592654   15.164406925   13.764733033   22.421324102
   -1.444673994   -3.141592654   15.854775127   16.174005074   22.073957735
   -1.398811328   -3.141592654   16.638130436   17.746115277   22.401104642
   -1.352948661   -3.141592654   17.473362941   18.450896853   23.283043001
   -1.307085995   -3.141592654   18.332350087   18.939567448   24.391329257
   -1.261223328   -3.141592654   19.215602862   19.538321189   25.363328435
   -1.215360662   -3.141592654   20.123382808   19.890477781   25.972641104
   -1.169497995   -3.141592654   21.029013142   19.329005107   26.165701555
   -1.123635329   -3.141592654   21.884595525   17.841132167   25.974591205
   -1.077772662   -3.141592654   22.667616514   16.338935066   25.419392542
   -1.031909996   -3.141592654   23.409267468   16.302734524   24.451481365
   -0.986047329   -3.141592654   24.197808591   18.327116783   22.978808075
   -0.940184663   -3.141592654   25.116416757   21.796739586   20.935536251
   -0.894321996   -3.141592654   26.194962840   24.970857240   18.345452904
   -0.848459330   -3.141592654   27.379375756   26.238472001   15.354353340
   -0.802596663   -3.141592654   28.561382453   24.834517787   12.206576392
   -0.756733997   -3.141592654   29.624039858   21.172037074    9.176507621
   -0.710871330   -3.141592654   30.487461165   16.337191248    6.497491627
   -0.665008664   -3.141592654   31.124821341   11.495567034    4.310148643
   -0.619145997   -3.141592654   31.555224459    7.417576695    2.665694578
   -0.573283331   -3.141592654   31.822631557    4.395627742    1.526593463
   -0.527420664   -3.141592654   31.975348085    2.399923343    0.804266058
   -0.481557998   -3.141592654   32.055955865    1.194945712    0.387119946
   -0.435695332   -3.141592654   32.094701255    0.543094744    0.168895775
   -0.389832665   -3.141592654   32.112049521    0.212879702    0.065553237
   -0.343969999   -3.141592654   32.118723576    0.074145562    0.022608170
   -0.298107332   -3.141592654   32.120922533    0.024706718    0.007045310
   -0.252244666   -3.141592654   32.121635719    0.007030074    0.001840221
   -0.206381999   -3.141592654   32.121858662    0.000808295    0.000232016
   -0.160519333   -3.141592654   32.121886581   -0.000000000   -0.000000000
   -0.114656666   -3.141592654   32.121886581   -0.000000000   -0.000000000
   -0.068794000   -3.141592654   32.121886581   -0.000000000   -0.000000000
   -0.022931333   -3.141592654   32.121886581   -0.000000000   -0.000000000
    0.022931333   -3.141592654   32.121886581   -0.000000000   -0.000000000
    0.068794000   -3.141592654   32.121886581   -0.000000000   -0.000000000
    0.114656666   -3.141592654   32.121886581   -0.000000000   -0.000000000
    0.160519333   -3.141592654   32.121886492   -0.000002798   -0.000001040
    0.206381999   -3.141592654   32.121886226   -0.000010227   -0.000004157
    0.252244666   -3.141592654   32.121885246   -0.000035435   -0.000015627
    0.298107332   -3.141592654   32.121882254   -0.000104284   -0.000050598
    0.343969999   -3.141592654   32.121873238   -0.000299035   -0.000153533
    0.389832665   -3.141592654   32.121850864   -0.000729708   -0.000407020
    0.435695332   -3.141592654   32.121798505   -0.001649623   -0.000989735
    0.481557998   -3.141592654   32.121629382   -0.005236048   -0.002538381
