#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  137
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  53
#! SET periodic_psi true
   -3.141592654   -3.141592654   22.450208918   -9.686886189    7.248144423
   -3.095729987   -3.141592654   22.003974225  -10.045104968    8.114186701
   -3.049867321   -3.141592654   21.499653096  -12.280673907    9.064149942
   -3.004004654   -3.141592654   20.847317523  -16.432838136   10.245322944
   -2.958141988   -3.141592654   19.973362449  -21.761479639   11.746644748
   -2.912279321   -3.141592654   18.856159528  -26.719714508   13.538983724
   -2.866416655   -3.141592654   17.559933769  -29.191299958   15.435797136
   -2.820553988   -3.141592654   16.245736172  -27.298680996   17.117535633
   -2.774691322   -3.141592654   15.127661595  -20.768195910   18.238617161
   -2.728828655   -3.141592654   14.380812812  -11.656083985   18.589636007
   -2.682965989   -3.141592654   14.040419065   -3.710081715   18.238283072
   -2.637103322   -3.141592654   13.971059278   -0.224450124   17.541088428
   -2.591240656   -3.141592654   13.938393561   -1.959424410   16.997548608
   -2.545377989   -3.141592654   13.743638483   -6.753693425   17.012032825
   -2.499515323   -3.141592654   13.328941509  -10.938654760   17.717350937
   -2.453652656   -3.141592654   12.797721482  -11.446099794   18.933988466
   -2.407789990   -3.141592654   12.352010992   -7.232201099   20.270103151
   -2.361927324   -3.141592654   12.190158825    0.562680144   21.297309488
   -2.316064657   -3.141592654   12.419618149    9.330377706   21.718421978
   -2.270201991   -3.141592654   13.014510879   16.035632492   21.471345669
   -2.224339324   -3.141592654   13.826101241   18.485169176   20.750451231
   -2.178476658   -3.141592654   14.642763815   16.393935727   19.907932008
   -2.132613991   -3.141592654   15.286228394   11.363246665   19.263373112
   -2.086751325   -3.141592654   15.683621556    6.136881499   18.922122911
   -2.040888658   -3.141592654   15.888582567    3.355484995   18.727309277
   -1.995025992   -3.141592654   16.049144102    4.231891633   18.366929411
   -1.949163325   -3.141592654   16.327087468    8.209822480   17.578944556
   -1.903300659   -3.141592654   16.821191482   13.260408628   16.334566484
   -1.857437992   -3.141592654   17.523520242   16.960795644   14.862107845
   -1.811575326   -3.141592654   18.334629751   17.761863192   13.523318250
   -1.765712659   -3.141592654   19.116496560   15.957023240   12.624207176
   -1.719849993   -3.141592654   19.781103711   12.941802726   12.258535933
   -1.673987326   -3.141592654   20.314698414   10.496470165   12.304319778
   -1.628124660   -3.141592654   20.767477301    9.474472465   12.529747830
   -1.582261993   -3.141592654   21.201333828    9.540126366   12.720521371
   -1.536399327   -3.141592654   21.645678959    9.754705989   12.755360939
   -1.490536660   -3.141592654   22.088800117    9.457957308   12.601487902
   -1.444673994   -3.141592654   22.505825039    8.627953357   12.243121045
   -1.398811328   -3.141592654   22.880943803    7.707914110   11.657335458
   -1.352948661   -3.141592654   23.217221287    6.923245416   10.821497348
   -1.307085995   -3.141592654   23.516877936    6.034117476    9.766841697
   -1.261223328   -3.141592654   23.762061936    4.491207478    8.612614311
   -1.215360662   -3.141592654   23.913567910    1.956091170    7.551953828
   -1.169497995   -3.141592654   23.931895831   -1.214651956    6.758553311
   -1.123635329   -3.141592654   23.809890493   -3.951396898    6.306691151
   -1.077772662   -3.141592654   23.596334563   -5.002987382    6.121283329
   -1.031909996   -3.141592654   23.389315081   -3.624846421    6.014602117
   -0.986047329   -3.141592654   23.298867501   -0.035208417    5.773346388
   -0.940184663   -3.141592654   23.401170434    4.512068344    5.250446437
   -0.894321996   -3.141592654   23.702225080    8.362674292    4.428612953
   -0.848459330   -3.141592654   24.138331201   10.274065551    3.417755906
   -0.802596663   -3.141592654   24.610256116    9.950449629    2.389830192
   -0.756733997   -3.141592654   25.027081873    8.037414653    1.505675833
   -0.710871330   -3.141592654   25.338864501    5.541344759    0.850805642
   -0.665008664   -3.141592654   25.539604680    3.302226962    0.429824971
   -0.619145997   -3.141592654   25.651911640    1.712971618    0.193656798
   -0.573283331   -3.141592654   25.706911082    0.773560463    0.077184951
   -0.527420664   -3.141592654   25.730355488    0.307976237    0.027549011
   -0.481557998   -3.141592654   25.739190307    0.107678267    0.008736709
   -0.435695332   -3.141592654   25.742281047    0.027851134    0.002171953
   -0.389832665   -3.141592654   25.743257638   -0.000000000   -0.000000000
   -0.343969999   -3.141592654   25.743257638   -0.000000000   -0.000000000
   -0.298107332   -3.141592654   25.743257638   -0.000000000   -0.000000000
   -0.252244666   -3.141592654   25.743257638   -0.000000000   -0.000000000
   -0.206381999   -3.141592654   25.743257638   -0.000000000   -0.000000000
   -0.160519333   -3.141592654   25.743257638   -0.000000000   -0.000000000
   -0.114656666   -3.141592654   25.743257638   -0.000000000   -0.000000000
   -0.068794000   -3.141592654   25.743257638   -0.000000000   -0.000000000
   -0.022931333   -3.141592654   25.743257638   -0.000000000   -0.000000000
    0.022931333   -3.141592654   25.743257638   -0.000000000   -0.000000000
    0.068794000   -3.141592654   25.743257638   -0.000000000   -0.000000000
    0.114656666   -3.141592654   25.743257638   -0.000000000   -0.000000000
    0.160519333   -3.141592654   25.743257549   -0.000002798   -0.000001040
    0.206381999   -3.141592654   25.743257284   -0.000010227   -0.000004157
    0.252244666   -3.141592654   25.743256303   -0.000035435   -0.000015627
    0.298107332   -3.141592654   25.743253312   -0.000104284   -0.000050598
    0.343969999   -3.141592654   25.743244295   -0.000299035   -0.000153533
    0.389832665   -3.141592654   25.743221922   -0.000729708   -0.000407020
    0.435695332   -3.141592654   25.743169562   -0.001649623   -0.000989735
