#! FIELDS phi metad.bias der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  40
#! SET periodic_phi true
   -3.141592654  111.358968507   44.845003603
   -2.984513021  117.748803131   35.987300533
   -2.827433388  122.558748880   25.139717284
   -2.670353756  125.652330318   14.564381005
   -2.513274123  127.208751976    6.155361071
   -2.356194490  127.659347653    0.928913346
   -2.199114858  127.536918082   -1.178829228
   -2.042035225  127.314648888   -1.214493910
   -1.884955592  127.215048033   -0.405517510
   -1.727875959  127.244577340   -0.292568846
   -1.570796327  127.154753927   -2.219609665
   -1.413716694  126.486202227   -7.042632399
   -1.256637061  124.841811746  -14.302556271
   -1.099557429  121.939536791  -22.714290672
   -0.942477796  117.744754237  -30.408589685
   -0.785398163  112.528900074  -35.386619936
   -0.628318531  106.854184587  -36.015230881
   -0.471238898  101.479036901  -31.443304818
   -0.314159265   97.210994537  -21.858358890
   -0.157079633   94.751395831   -8.583113833
    0.000000000   94.517032366    6.215705099
    0.157079633   96.554488361   19.835996463
    0.314159265  100.500323378   29.636051137
    0.471238898  105.581647977   33.664758334
    0.628318531  110.784358189   30.958451967
    0.785398163  115.045686480   21.678880080
    0.942477796  117.393884235    7.228766907
    1.099557429  117.210011860   -9.851455040
    1.256637061  114.335470481  -26.443116274
    1.413716694  109.073007481  -39.559545457
    1.570796327  102.163526681  -46.707064605
    1.727875959   94.692647641  -46.622552910
    1.884955592   87.830928721  -39.226096500
    2.042035225   82.657343710  -25.657142986
    2.199114858   80.003526966   -8.029358159
    2.356194490   80.269087229   10.873062318
    2.513274123   83.402096287   28.115298519
    2.670353756   88.939919013   41.221774817
    2.827433388   96.082807363   48.539013305
    2.984513021  103.874735483   49.550231447
