#! FIELDS phi metad.bias der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  40
#! SET periodic_phi true
   -3.141592654  111.472288183   44.864004999
   -2.984513021  117.863205612   35.982062737
   -2.827433388  122.670484247   25.111401744
   -2.670353756  125.758023881   14.516531840
   -2.513274123  127.305734844    6.093291368
   -2.356194490  127.745868215    0.858831824
   -2.199114858  127.612208345   -1.250759613
   -2.042035225  127.378850142   -1.282977248
   -1.884955592  127.269026468   -0.466687694
   -1.727875959  127.289676194   -0.344231262
   -1.570796327  127.192532373   -2.261176458
   -1.413716694  126.518203988   -7.074824111
   -1.256637061  124.869392342  -14.326971516
   -1.099557429  121.963761979  -22.732945755
   -0.942477796  117.766367582  -30.423509968
   -0.785398163  112.548347043  -35.399535022
   -0.628318531  106.871674750  -36.027395440
   -0.471238898  101.494606046  -31.455357592
   -0.314159265   97.224625674  -21.870545765
   -0.157079633   94.763036074   -8.595174499
    0.000000000   94.526758453    6.203866678
    0.157079633   96.562431397   19.824962144
    0.314159265  100.506665143   29.626617903
    0.471238898  105.586760855   33.657633080
    0.628318531  110.788606142   30.954218659
    0.785398163  115.049551289   21.678219451
    0.942477796  117.398027183    7.232733973
    1.099557429  117.215200077   -9.841763905
    1.256637061  114.342717508  -26.426339438
    1.413716694  109.083549063  -39.534109162
    1.570796327  102.178844570  -46.671455561
    1.727875959   94.714438360  -46.575582527
    1.884955592   87.861014599  -39.167479281
    2.042035225   82.697505593  -25.587729644
    2.199114858   80.055296007   -7.951514549
    2.356194490   80.333500060   10.955464975
    2.513274123   83.479457834   28.196774897
    2.670353756   89.029599210   41.296064839
    2.827433388   96.183172871   48.599751894
    2.984513021  103.983243977   49.592038731
