#! FIELDS phi metad.bias der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  37
#! SET periodic_phi true
   -3.141592654  110.766746095   40.842257729
   -2.971776834  117.227725609   34.705939762
   -2.801961015  122.424598715   26.297655598
   -2.632145196  126.142435007   17.622511160
   -2.462329377  128.470704536   10.282388459
   -2.292513558  129.707655538    5.110677718
   -2.122697739  130.218864321    2.032949893
   -1.952881920  130.397101907    0.003105084
   -1.783066101  130.311726517   -2.045781806
   -1.613250282  129.730124567   -5.444861474
   -1.443434462  128.393194338  -10.677502153
   -1.273618643  126.023161083  -17.418406250
   -1.103802824  122.456122680  -24.521729515
   -0.933987005  117.770410475  -30.286193995
   -0.764171186  112.347865505  -32.922786313
   -0.594355367  106.842753644  -31.094276045
   -0.424539548  102.064882705  -24.371115377
   -0.254723729   98.798812329  -13.441877359
   -0.084907910   97.615234281   -0.074206051
    0.084907910   98.713644772   13.217684792
    0.254723729  101.885746200   23.644646471
    0.424539548  106.455397016   28.992572801
    0.594355367  111.401830167   27.765741368
    0.764171186  115.565963687   20.030968352
    0.933987005  117.935998803    7.111564499
    1.103802824  117.845490306   -8.433517185
    1.273618643  115.106317483  -23.504014327
    1.443434462  110.061435733  -35.006166235
    1.613250282  103.532243110  -40.602580986
    1.783066101   96.628290635  -39.056907553
    1.952881920   90.597139018  -30.645098945
    2.122697739   86.518212989  -16.849497570
    2.292513558   85.086760350   -0.194760338
    2.462329377   86.506167320   16.417225351
    2.632145196   90.535444588   30.265466704
    2.801961015   96.530192745   39.374847955
    2.971776834  103.592350095   42.820700301
