#! FIELDS phi metad.bias der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  63
#! SET periodic_phi true
   -3.141592654   49.352059646   49.803916865
   -3.041859553   54.001588929   42.898554454
   -2.942126453   57.871015554   34.229214467
   -2.842393353   60.818364892   24.584745946
   -2.742660253   62.790648595   14.843829474
   -2.642927153   63.821126305    5.883111045
   -2.543194053   64.032996329   -1.483558068
   -2.443460953   63.616139244   -6.636052881
   -2.343727853   62.809931616   -9.225257724
   -2.243994753   61.876232838   -9.205667012
   -2.144261652   61.058503019   -6.915690066
   -2.044528552   60.554447488   -3.005182736
   -1.944795452   60.487835156    1.649989055
   -1.845062352   60.879190762    6.006122787
   -1.745329252   61.644773868    9.041207578
   -1.645596152   62.613884038   10.001836718
   -1.545863052   63.553651581    8.397149029
   -1.446129952   64.196360023    4.143110634
   -1.346396852   64.292609498   -2.386760186
   -1.246663751   63.653062642  -10.455621033
   -1.146930651   62.171686288  -19.180250279
   -1.047197551   59.831567126  -27.562151651
   -0.947464451   56.711908397  -34.652296783
   -0.847731351   52.978865279  -39.702982283
   -0.747998251   48.878143034  -42.181851084
   -0.648265151   44.663846838  -42.030934396
   -0.548532051   40.602054537  -39.156434404
   -0.448798951   36.946561007  -33.854915777
   -0.349065850   33.918814036  -26.540932248
   -0.249332750   31.704073893  -17.717541264
   -0.149599650   30.420365961   -7.839028253
   -0.049866550   30.150887799    2.545727218
    0.049866550   30.917042330   12.887928681
    0.149599650   32.686633540   22.614311232
    0.249332750   35.368358223   31.110910977
    0.349065850   38.805541703   37.727611168
    0.448798951   42.780404176   41.762959445
    0.548532051   46.999335310   42.646786289
    0.648265151   51.132590616   39.840297887
    0.747998251   54.796324572   33.241933186
    0.847731351   57.621319079   23.048043764
    0.947464451   59.278902791    9.914108726
    1.047197551   59.524769812   -5.052817147
    1.146930651   58.245861121  -20.451588349
    1.246663751   55.473720622  -34.852401363
    1.346396852   51.376759505  -46.855378795
    1.446129952   46.262605641  -55.301071462
    1.545863052   40.505970850  -59.597674476
    1.645596152   34.538394206  -59.564173771
    1.745329252   28.775505873  -55.554281799
    1.845062352   23.591455967  -48.115570816
    1.944795452   19.287835221  -38.011345389
    2.044528552   16.085408687  -26.152189396
    2.144261652   14.118178358  -13.337199626
    2.243994753   13.454875245   -0.156259284
    2.343727853   14.085654447   12.701110241
    2.443460953   15.962268958   24.752113348
    2.543194053   18.975874855   35.432657020
    2.642927153   22.969415697   44.335159376
    2.742660253   27.734659199   51.020582245
    2.842393353   33.034292461   55.050420212
    2.942126453   38.600512242   56.202383248
    3.041859553   44.127839348   54.399836935
